Address,lat,lng
94 LADD AVENUE                           ,40.56101700000001,-74.175834
95 BERRY AVENUE                          ,40.5607029,-74.176131
15 CHALLENGER DRIVE                      ,40.56115,-74.172462
55 BERRY AVENUE                          ,40.560918,-74.174452
90 TOKEN STREET                          ,40.56164,-74.176614
84 TOKEN STREET                          ,40.56167,-74.176377
111 LADD AVENUE                          ,40.561369,-74.17654999999999
16 TOKEN STREET                          ,40.561974,-74.174053
15 TOKEN STREET                          ,40.562345,-74.17410199999999
39 TOKEN STREET                          ,40.562316,-74.174911
17 ANNADALE ROAD                         ,40.563346,-74.1772852
89 TOKEN STREET                          ,40.562066,-74.176705
1 WOLCOTT AVENUE                         ,40.549575,-74.174868
45 WOLCOTT AVENUE                        ,40.549715,-74.176248
83 WOLCOTT AVENUE                        ,40.549854,-74.17758599999999
42 NOTUS AVENUE                          ,40.55071299999999,-74.176844
32 NOTUS AVENUE                          ,40.550668,-74.176452
34 SMYRNA AVENUE                         ,40.551677,-74.179389
6 SMYRNA AVENUE                          ,40.551841,-74.178595
770 DRUMGOOLE ROAD WEST                  ,40.551568,-74.178735
139 NOTUS AVENUE                         ,40.55137999999999,-74.179658
85 LUDLOW STREET                         ,40.7182761,-73.9895189
714 DRUMGOOLE ROAD WEST                  ,40.5530029,-74.177982
32 WARING AVENUE                         ,40.554309,-74.181472
140 WOEHRLE AVENUE                       ,40.553534,-74.18065399999999
672 DRUMGOOLE ROAD WEST                  ,40.55412,-74.177382
41 FORRESTAL AVENUE                      ,40.5572162,-74.1781249
37 FORRESTAL AVENUE                      ,40.557229,-74.1779789
25 FORRESTAL AVENUE                      ,40.5572779,-74.177549
30 MC ARTHUR AVENUE                      ,40.55666739999999,-74.1775175
66 MC ARTHUR AVENUE                      ,40.555771,-74.177515
105 FORRESTAL AVENUE                     ,40.555999,-74.177785
85 FORRESTAL AVENUE                      ,40.556591,-74.17788
67 FORRESTAL AVENUE                      ,40.5570518,-74.1779778
26 WOEHRLE AVENUE                        ,40.55655700000001,-74.181282
54 WOEHRLE AVENUE                        ,40.55578999999999,-74.181118
74 WOEHRLE AVENUE                        ,40.555214,-74.181027
328 WOODROW ROAD                         ,40.556393,-74.181471
131 WOEHRLE AVENUE                       ,40.5538079,-74.18007999999999
76 SHOTWELL AVENUE                       ,40.554516,-74.182073
132 ALEXANDER AVENUE                     ,40.80718,-73.9268419
38 IBSEN AVENUE                          ,40.556716,-74.18063699999999
34 IBSEN AVENUE                          ,40.556742,-74.180442
16 IBSEN AVENUE                          ,40.55683,-74.179802
43 VON BRAUN AVENUE                      ,40.55643,-74.180689
22 ALEXANDER AVENUE                      ,40.8062529,-73.92791609999999
630 DRUMGOOLE ROAD WEST                  ,40.555193,-74.176795
92 GOLD AVENUE                           ,40.559451,-74.17953
214 ANNADALE ROAD                        ,40.558192,-74.17690000000002
108 FORRESTAL AVENUE                     ,40.555842,-74.178477
28 CHERYL AVENUE                         ,40.559253,-74.178741
75 KENMORE STREET                        ,40.560622,-74.178825
78 ANNADALE ROAD                         ,40.5615274,-74.1775675
102 ANNADALE ROAD                        ,40.560871,-74.177408
180 ANNADALE ROAD                        ,40.559178,-74.17712
62 DIERAUF STREET                        ,40.561171,-74.180302
112 KENMORE STREET                       ,40.560902,-74.180145
179 HEFFERNAN STREET                     ,40.562698,-74.179648
40 WOODROW ROAD                          ,40.564094,-74.180746
1162 ARTHUR KILL ROAD                    ,40.564425,-74.179969
28 ANNADALE ROAD                         ,40.563049,-74.17791299999999
65 TYNAN STREET                          ,40.562424,-74.179597
80 BOYLAN STREET                         ,40.56340100000001,-74.179822
120 END PLACE                            ,40.563553,-74.17905
136 END PLACE                            ,40.563163,-74.17896999999999
166 HEFFERNAN STREET                     ,40.563177,-74.179354
39 VINELAND AVENUE                       ,40.552307,-74.18363599999999
793 ARDEN AVENUE                         ,40.545361,-74.17752899999999
710 CARLTON BOULEVARD                    ,40.547506,-74.177808
90 RATHBUN AVENUE                        ,40.54774099999999,-74.181285
108 RENSSELAER AVENUE                    ,40.5489786,-74.1813641
60 RENSSELAER AVENUE                     ,40.549956,-74.18049599999999
70 SHELDON AVENUE                        ,40.550373,-74.181258
57 RENSSELAER AVENUE                     ,40.550358,-74.18080400000001
534 CARLTON BOULEVARD                    ,40.550208,-74.183115
497 ARDEN AVENUE                         ,40.5492001,-74.18529889999999
154 VINELAND AVENUE                      ,40.549402,-74.1854539
91 STAFFORD AVENUE                       ,40.550132,-74.184393
22 VINELAND AVENUE                       ,40.552311,-74.18296099999999
15 STAFFORD AVENUE                       ,40.55187799999999,-74.1828817
32 CROWN COURT                           ,40.5513057,-74.1859766
30 CROWN COURT                           ,40.5512838,-74.18593349999999
60 DEBORAH LOOP                          ,40.55276,-74.1853379
68 DEBORAH LOOP                          ,40.552926,-74.1851633
92 DEBORAH LOOP                          ,40.552535,-74.1845728
29 DEBORAH LOOP                          ,40.5520838,-74.18523859999999
215 LYNDALE AVENUE                       ,40.5376261,-74.1597951
42 BLUEBERRY LANE                        ,40.528839,-74.15977099999999
479 MOSELY AVENUE                        ,40.54347,-74.16601299999999
22 BAMBERGER LANE                        ,40.5424689,-74.166911
39 STUYVESANT AVENUE                     ,40.6946861,-73.9343707
1201 ARDEN AVENUE                        ,40.541312,-74.169016
77 SERRELL AVENUE                        ,40.5473791,-74.16981539999999
81 SERRELL AVENUE                        ,40.5473589,-74.1699654
85 SERRELL AVENUE                        ,40.5473386,-74.1701154
89 SERRELL AVENUE                        ,40.54731839999999,-74.17026539999999
47 MEMPHIS AVENUE                        ,40.549155,-74.169096
3472 RICHMOND AVENUE                     ,40.5536752,-74.1685837
42 STROUD AVENUE                         ,40.553718,-74.1698679
83 STROUD AVENUE                         ,40.5539605,-74.1713663
87 STROUD AVENUE                         ,40.5539409,-74.1715129
23 PERKIOMEN AVENUE                      ,40.556365,-74.169804
630 BARLOW AVENUE                        ,40.5567052,-74.1694575
172 RYE AVENUE                           ,40.546185,-74.174679
4 MOTT STREET                            ,40.7138478,-73.9986763
599 WILSON AVENUE                        ,40.6905116,-73.9074455
105 PETRUS AVENUE                        ,40.546853,-74.16989699999999
106 PETRUS AVENUE                        ,40.546403,-74.169945
397 POMPEY AVENUE                        ,40.545832,-74.17210399999999
53 ROCHELLE PLACE                        ,40.546011,-74.170824
608 WAINWRIGHT AVENUE                    ,40.545445,-74.168913
541 WILSON AVENUE                        ,40.6917079,-73.90988159999999
537 WILSON AVENUE                        ,40.6917783,-73.91000629999999
7 MOTT STREET                            ,40.7139564,-73.99892229999999
190 MEMPHIS AVENUE                       ,40.547974,-74.173684
627 LAMOKA AVENUE                        ,40.547997,-74.172434
155 MEMPHIS AVENUE                       ,40.548596,-74.172825
157 MEMPHIS AVENUE                       ,40.54862500000001,-74.172978
780 KATAN AVENUE                         ,40.54959909999999,-74.1734039
88 LOVELACE AVENUE                       ,40.5535102,-74.1749664
61 PERKIOMEN AVENUE                      ,40.556188,-74.171188
73 PERKIOMEN AVENUE                      ,40.556133,-74.17161399999999
86 WATKINS AVENUE                        ,40.559435,-74.176622
54 WOLCOTT AVENUE                        ,40.549242,-74.176772
247 WOEHRLE AVENUE                       ,40.5507149,-74.1798419
23 SMYRNA AVENUE                         ,40.552202,-74.179171
30 TRYON AVENUE                          ,40.552757,-74.182127
119 SHOTWELL AVENUE                      ,40.553848,-74.1811929
101 SHOTWELL AVENUE                      ,40.554164,-74.18125599999999
172 WOEHRLE AVENUE                       ,40.5526399,-74.180454
4 LUDLOW STREET                          ,40.7147775,-73.99103699999999
5 LUDLOW STREET                          ,40.7149516,-73.99109399999999
100 SHOTWELL AVENUE                      ,40.554037,-74.181958
371 GRANTWOOD AVENUE                     ,40.554037,-74.18248
48 GOLD AVENUE                           ,40.558225,-74.17927399999999
109 ALEXANDER AVENUE                     ,40.8069278,-73.9274686
260 WOODROW ROAD                         ,40.55828,-74.179722
21 CHERYL AVENUE                         ,40.55967400000001,-74.178648
54 DIERAUF STREET                        ,40.561193,-74.18002299999999
88 TYNAN STREET                          ,40.561919,-74.180117
15 TYNAN STREET                          ,40.5626109,-74.178036
39 TYNAN STREET                          ,40.562531,-74.178748
368 GRANTWOOD AVENUE                     ,40.553878,-74.18312399999999
362 GRANTWOOD AVENUE                     ,40.553717,-74.18307999999999
11 VINELAND AVENUE                       ,40.552783,-74.183005
75 IONIA AVENUE                          ,40.547287,-74.179
81 IONIA AVENUE                          ,40.5471232,-74.1790783
26 IONIA AVENUE                          ,40.5481541,-74.1776007
19 EDGEGROVE AVENUE                      ,40.5481989,-74.17710699999999
555 ARDEN AVENUE                         ,40.548399,-74.183618
15 SINCLAIR AVENUE                       ,40.5508603,-74.1825528
580 WOODROW ROAD                         ,40.550833,-74.18639
570 WOODROW ROAD                         ,40.5512458,-74.1867339
4654 AMBOY ROAD                          ,40.5405885,-74.1671588
34B VILLAGE LANE                         ,40.5433072,-74.1683765
48 VILLAGE LANE                          ,40.5431857,-74.1691783
47 VILLAGE LANE                          ,40.5430025,-74.1689992
N/A ROSS LANE                            ,40.5396369,-74.166496
WAKEFIELD ROAD                           ,40.5306291,-74.155873
N/A IONIA AVENUE                         ,40.538533,-74.1922319
SINCLAIR AVENUE                          ,40.5418586,-74.1967069
260 DOUGLAS ROAD                         ,40.608946,-74.095686
248 DOUGLAS ROAD                         ,40.608807,-74.09599299999999
303 DOUGLAS ROAD                         ,40.608573,-74.093605
10 DOUGLAS COURT                         ,40.607677,-74.09283099999999
87 HEWITT AVENUE                         ,40.6078327,-74.0994201
60 NICOLE LOOP                           ,40.609989,-74.09919599999999
64 NICOLE LOOP                           ,40.609463,-74.098252
42 MICHAEL LOOP                          ,40.608082,-74.097785
34 WITTEMAN PLACE                        ,40.60936,-74.101406
86 LONGFELLOW AVENUE                     ,40.60637699999999,-74.09863
160 COVERLY AVENUE                       ,40.604647,-74.09945499999999
37 HEWITT AVENUE                         ,40.609179,-74.099558
61 ENDOR AVENUE                          ,40.6096426,-74.1005243
DOUGLAS ROAD                             ,40.6074468,-74.095097
40 FLAGG PLACE                           ,40.589869,-74.1018265
1819 RICHMOND ROAD                       ,40.5861044,-74.1054003
62 SEAVIEW AVENUE                        ,40.58994939999999,-74.0992569
64 SEAVIEW AVENUE                        ,40.5900444,-74.0990394
106 JEFFERSON STREET                     ,40.7114249,-73.98834839999999
114 SEAVIEW AVENUE                       ,40.58918,-74.0978109
124 SEAVIEW AVENUE                       ,40.589025,-74.09751
49 BUEL AVENUE                           ,40.588735,-74.099722
67 BUEL AVENUE                           ,40.58846,-74.0991839
42 BUEL AVENUE                           ,40.5884659,-74.100354
85 STOBE AVENUE                          ,40.58503169999999,-74.1020872
241 BUEL AVENUE                          ,40.585899,-74.094033
18 JEFFERSON AVENUE                      ,40.682339,-73.95689329999999
39 ADAMS AVENUE                          ,40.5842314,-74.1051392
159 JEFFERSON AVENUE                     ,40.68336499999999,-73.95120899999999
142 HULL AVENUE                          ,40.582527,-74.102147
195 JEFFERSON AVENUE                     ,40.6835218,-73.9496482
228 STOBE AVENUE                         ,40.58209,-74.098533
248 HUSSON STREET                        ,40.58215,-74.100904
200 JEFFERSON AVENUE                     ,40.683069,-73.949563
208 JEFFERSON AVENUE                     ,40.683103,-73.949271
215 ADAMS AVENUE                         ,40.581044,-74.100529
209 ADAMS AVENUE                         ,40.581155,-74.100691
270 HUSSON STREET                        ,40.581785,-74.101333
266 HUSSON STREET                        ,40.5818959,-74.1012799
202 HULL AVENUE                          ,40.5815354,-74.1006748
37 HAMDEN AVENUE                         ,40.58278,-74.10737
9 BOWDEN STREET                          ,40.58246,-74.103796
12 CASCADE STREET                        ,40.5815846,-74.10292439999999
161 HAMDEN AVENUE                        ,40.5807693,-74.10368280000002
104 HUNTER AVENUE                        ,40.581839,-74.104951
138 HUNTER AVENUE                        ,40.581345,-74.104013
333 HUSSON STREET                        ,40.580751,-74.103215
134 HAMDEN AVENUE                        ,40.580887,-74.10477300000001
217 HUNTER AVENUE                        ,40.580511,-74.10135799999999
225 BEDFORD AVENUE                       ,40.7162925,-73.9591808
29 LINCOLN AVENUE                        ,40.689758,-73.87055900000001
68 LISBON PLACE                          ,40.58041679999999,-74.10946849999999
233 MIDLAND AVENUE                       ,40.5787586,-74.1033832
22 CLAWSON STREET                        ,40.5783138,-74.104636
244 MIDLAND AVENUE                       ,40.57833,-74.103515
2140 RICHMOND ROAD                       ,40.580889,-74.112398
59 FREMONT AVENUE                        ,40.580055,-74.1110659
39 GREELEY AVENUE                        ,40.579799,-74.112222
161 GREELEY AVENUE                       ,40.577726,-74.108318
67 CLAWSON STREET                        ,40.577443,-74.106065
201 GREELEY AVENUE                       ,40.577286,-74.1074919
20 SEAVIEW AVENUE                        ,40.590444,-74.10028
102 SEAVIEW AVENUE                       ,40.589365,-74.0981709
118 SEAVIEW AVENUE                       ,40.589103,-74.09766100000002
248 SEAVIEW AVENUE                       ,40.5873388,-74.09416259999999
26 LIBERTY AVENUE                        ,40.6858588,-73.82468759999999
19 BUEL AVENUE                           ,40.589215,-74.100538
75 HUSSON STREET                         ,40.585836,-74.097166
123 ZOE STREET                           ,40.58575099999999,-74.09987699999999
75 ZOE STREET                            ,40.58652,-74.09882209999999
233 NAUGHTON AVENUE                      ,40.5851387,-74.0960991
15 HULL AVENUE                           ,40.585204,-74.105161
235 HUSSON STREET                        ,40.58267800000001,-74.101024
223 HULL AVENUE                          ,40.581496,-74.09978
238 HUSSON STREET                        ,40.5824798,-74.1008454
218 MIDLAND AVENUE                       ,40.578666,-74.10414999999999
4 LINCOLN AVENUE                         ,40.581019,-74.112156
62 LINCOLN AVENUE                        ,40.6888395,-73.87057159999999
17 GREELEY AVENUE                        ,40.580185,-74.112945
94 FREMONT AVENUE                        ,40.5791348,-74.11017249999999
74 CLAWSON STREET                        ,40.577053,-74.105789
42 HAMDEN AVENUE                         ,40.582348,-74.10754
N/A FLAGG PLACE                          ,40.5859586,-74.1067982
FLAGG PLACE                              ,40.5859586,-74.1067982
N/A HUNTER AVENUE                        ,40.6795091,-73.7183937
10 LINCOLN AVENUE                        ,40.8100003,-73.9275589
10-12 LINCOLN AVENUE                     ,40.5809313,-74.1118666
"79 VERA STREET, C                        ",40.58452339999999,-74.09739189999999
"35 VERA STREET, 218A                     ",40.585044,-74.096919
"75 VERA STREET, 59-A                     ",40.5846998,-74.0972439
"92 HUSSON STREET, E                      ",40.5848401,-74.09787949999999
"45 VERA STREET, 71B                      ",40.584689,-74.097611
"65 VERA STREET, 45B                      ",40.5842748,-74.09753529999999
"75 VERA STREET, 61C                      ",40.5846998,-74.0972439
"39 VERA STREET, C                        ",40.5847877,-74.0971388
"19 VERA STREET, 19                       ",40.58496239999999,-74.0966773
"17 VERA STREET, 17                       ",40.5851106,-74.0964925
175 ZOE STREET                           ,40.584895,-74.100915
100 COLFAX AVENUE                        ,40.579505,-74.107761
145 LINCOLN AVENUE                       ,40.8086385,-73.9290936
259 LIBERTY AVENUE                       ,40.6738161,-73.9005725
1920 RICHMOND ROAD                       ,40.583957,-74.107227
1648 RICHMOND ROAD                       ,40.5895783,-74.10095439999999
1674 RICHMOND ROAD                       ,40.588875,-74.10148199999999
2145 HYLAN BOULEVARD                     ,40.5784913,-74.10276689999999
2131 HYLAN BOULEVARD                     ,40.57869,-74.10233
1933 CLOVE ROAD                          ,40.6063813,-74.0867614
822 ELBE AVENUE                          ,40.605648,-74.08506799999999
6 WINDERMERE ROAD                        ,40.602951,-74.07499
725 HYLAN BOULEVARD                      ,40.602127,-74.073855
705 WEST FINGERBOARD RD                  ,40.601589,-74.077365
711 WEST FINGERBOARD RD                  ,40.6015971,-74.0775997
25 HILLCREST COURT                       ,40.6041895,-74.0812851
37 LAKEVIEW TERRACE                      ,40.6042516,-74.0819618
25 LAKEVIEW TERRACE                      ,40.6037949,-74.0823154
796 RICHMOND ROAD                        ,40.607562,-74.091517
792 RICHMOND ROAD                        ,40.607667,-74.091421
554 BRITTON AVENUE                       ,40.606488,-74.088796
563 HANOVER AVENUE                       ,40.605462,-74.08800400000001
1938 CLOVE ROAD                          ,40.6059723,-74.0868294
866 ELBE AVENUE                          ,40.6048959,-74.085844
902 ELBE AVENUE                          ,40.604603,-74.08615
873 ELBE AVENUE                          ,40.6045104,-74.0855656
39 GRASMERE AVENUE                       ,40.60319430000001,-74.08436200000001
831 WEST FINGERBOARD RD                  ,40.6021383,-74.0827518
78 SHERIDAN AVENUE                       ,40.680739,-73.86787799999999
82 SHERIDAN AVENUE                       ,40.68062,-73.867852
835 WEST FINGERBOARD RD                  ,40.6021317,-74.08308749999999
545 ODER AVENUE                          ,40.604387,-74.090219
521 ODER AVENUE                          ,40.604852,-74.090195
584 ODER AVENUE                          ,40.603369,-74.090913
583 ODER AVENUE                          ,40.603387,-74.09026
664 BRITTON AVENUE                       ,40.60351199999999,-74.089913
633 BRITTON AVENUE                       ,40.6043127,-74.0893754
102 NORTH RAILROAD AVE                   ,40.6017588,-74.0854104
22 COBBLERS LANE                         ,40.6024445,-74.0859205
16 COBBLERS LANE                         ,40.6023011,-74.0859086
8 COBBLERS LANE                          ,40.6020837,-74.0858465
12 STANWICH STREET                       ,40.601275,-74.089663
1047 WEST FINGERBOARD RD                 ,40.600461,-74.090704
29 GRASMERE COURT                        ,40.6014563,-74.08389629999999
84 WOODLAWN AVENUE                       ,40.59938150000001,-74.0826218
19 WHITNEY AVENUE                        ,40.7416189,-73.87964459999999
21 WHITNEY AVENUE                        ,40.7416318,-73.8796011
20 WHITNEY AVENUE                        ,40.7418995,-73.8784143
14 WHITNEY AVENUE                        ,40.7417779,-73.87848199999999
2240 CLOVE ROAD                          ,40.59975000000001,-74.081434
798 WEST FINGERBOARD RD                  ,40.601599,-74.0809869
42 ALLENDALE ROAD                        ,40.60023899999999,-74.079756
690 WEST FINGERBOARD RD                  ,40.600986,-74.07694699999999
132 BEVERLY ROAD                         ,40.600361,-74.0774519
6 NORMALEE ROAD                          ,40.5990534,-74.07819359999999
1027 HYLAN BOULEVARD                     ,40.5985923,-74.0769342
68 RADCLIFF ROAD                         ,40.598152,-74.07484
911 HYLAN BOULEVARD                      ,40.5982898,-74.0731806
935 HYLAN BOULEVARD                      ,40.59789,-74.073962
951 HYLAN BOULEVARD                      ,40.597835,-74.07452599999999
57 RADCLIFF ROAD                         ,40.598586,-74.074348
644 WEST FINGERBOARD RD                  ,40.6001994,-74.0753507
151 POUCH TERRACE                        ,40.603599,-74.07625999999999
9 WINDERMERE ROAD                        ,40.6031961,-74.07535229999999
491 STEUBEN STREET                       ,40.60317200000001,-74.07673
99 RODERICK AVENUE                       ,40.600489,-74.07298
81 RODERICK AVENUE                       ,40.60099599999999,-74.073127
599 WEST FINGERBOARD RD                  ,40.5996083,-74.07297249999999
97 PIEDMONT AVENUE                       ,40.601308,-74.0748459
86 RODERICK AVENUE                       ,40.600881,-74.07359799999999
2022 CLOVE ROAD                          ,40.6048268,-74.084885
19 GRASMERE AVENUE                       ,40.6036996,-74.0846633
1075 TARGEE STREET                       ,40.601858,-74.09111
36 ROME AVENUE                           ,40.601451,-74.090724
1125 TARGEE STREET                       ,40.600477,-74.091217
15 MARIE STREET                          ,40.6014543,-74.0845222
66 WOODLAWN AVENUE                       ,40.5999049,-74.0829627
132 RADCLIFF ROAD                        ,40.59892,-74.0766979
108 ALAN LOOP                            ,40.6039104,-74.0890725
45 PAMELA LANE                           ,40.6029417,-74.0889675
25 PAMELA LANE                           ,40.6028131,-74.0884574
21 PAMELA LANE                           ,40.6027247,-74.0883114
15 PAMELA LANE                           ,40.602646,-74.0882178
66 GATEWAY DRIVE                         ,40.6023065,-74.0884853
61 STANWICH STREET                       ,40.6022749,-74.08912409999999
139 STONEGATE DRIVE                      ,40.6029398,-74.08717589999999
93 STONEGATE DRIVE                       ,40.6029146,-74.0863692
41 STONEGATE DRIVE                       ,40.6020607,-74.08673139999999
957 WEST FINGERBOARD RD                  ,40.6013384,-74.08761799999999
1001 WEST FINGERBOARD RD                 ,40.6011998,-74.0888761
60 STONEGATE DRIVE                       ,40.6022911,-74.0869639
N/A VISTA PLACE                          ,40.601301,-74.0734839
808 RICHMOND ROAD                        ,40.607268,-74.091809
N/A NECKAR AVENUE                        ,40.6074651,-74.085139
25 SHERIDAN AVENUE                       ,40.6819496,-73.86785689999999
N/A SHERIDAN AVENUE                      ,40.8342948,-73.9164904
21 BALTIC AVENUE                         ,40.606918,-74.091752
1950 CLOVE ROAD                          ,40.60469000000001,-74.086951
496 MOSEL AVENUE                         ,40.6054699,-74.08409999999999
2110A CLOVE ROAD                         ,40.6031241,-74.08339219999999
2050 CLOVE ROAD                          ,40.6044956,-74.0843359
65 GRASMERE AVENUE                       ,40.602645,-74.0840927
11 RALPH PLACE                           ,40.6053288,-74.0916244
7F REVERE LANE                           ,40.5699882,-74.1500214
12D FRANKLIN LANE                        ,40.5692888,-74.15149110000002
187A ARTHUR KILL ROAD                    ,40.5689054,-74.1506146
17 CHESS LOOP                            ,40.5689133,-74.1499359
44 KNIGHT LOOP                           ,40.5682992,-74.14978080000002
65 CORONA AVENUE                         ,40.74230850000001,-73.8677227
87 CORONA AVENUE                         ,40.739895,-73.8766909
79 DINA COURT                            ,40.563647,-74.1393609
9 BLYTHE PLACE                           ,40.56454,-74.141412
42 DINA COURT                            ,40.564141,-74.139816
38 DINA COURT                            ,40.564176,-74.13989
44 BLYTHE PLACE                          ,40.563873,-74.141036
112 BLYTHE PLACE                         ,40.563259,-74.13904360000001
155 CORONA AVENUE                        ,40.5628723,-74.13969689999999
40 HART LOOP                             ,40.5629261,-74.1396555
48 HART LOOP                             ,40.5630142,-74.1399305
245 CORONA AVENUE                        ,40.56372409999999,-74.14158309999999
212 COTTER AVENUE                        ,40.5638777,-74.142242
28 CORONA AVENUE                         ,40.7422763,-73.8725633
119 BLYTHE PLACE                         ,40.56355,-74.13839999999999
139 COTTER AVENUE                        ,40.565442,-74.141014
44 CROFT COURT                           ,40.561966,-74.14002599999999
34 CROFT COURT                           ,40.562017,-74.140361
24A CROFT COURT                          ,40.56230499999999,-74.140294
8 CROFT COURT                            ,40.562493,-74.14006599999999
166 CORONA AVENUE                        ,40.5626029,-74.1399958
250 CORONA AVENUE                        ,40.5632068,-74.1419729
280 CORONA AVENUE                        ,40.5637079,-74.14246969999999
66 SABLE LOOP                            ,40.5640539,-74.14437579999999
56 SABLE LOOP                            ,40.5642807,-74.1442951
53 TANGLEWOOD DRIVE                      ,40.566812,-74.151005
171 TANGLEWOOD DRIVE                     ,40.565066,-74.148848
8 COUNTRY WOODS LANE                     ,40.562506,-74.148219
50 SANDALWOOD DRIVE                      ,40.562136,-74.14733
296 TANGLEWOOD DRIVE                     ,40.56297,-74.147094
316 TANGLEWOOD DRIVE                     ,40.562703,-74.146787
346 TANGLEWOOD DRIVE                     ,40.562254,-74.146315
128 HOWTON AVENUE                        ,40.5574789,-74.14797469999999
11 IRONWOOD STREET                       ,40.561144,-74.14670199999999
22 JUMEL STREET                          ,40.56089,-74.14783700000001
228 CORBIN AVENUE                        ,40.561093,-74.147425
222 CORBIN AVENUE                        ,40.560986,-74.147319
218 CORBIN AVENUE                        ,40.56088,-74.14721
50 BARLOW AVENUE                         ,40.5609186,-74.1492884
55 COUNTRY WOODS LANE                    ,40.563421,-74.147626
242 TANGLEWOOD DRIVE                     ,40.5636768,-74.1478892
9 NUTWOOD COURT                          ,40.5638482,-74.1481033
21 ELKHART STREET                        ,40.564677,-74.15164299999999
534 GREAVES AVENUE                       ,40.56532199999999,-74.1540969
406 ARTHUR KILL ROAD                     ,40.564303,-74.155044
504 MILES AVENUE                         ,40.5643477,-74.154877
133 FAIRFIELD STREET                     ,40.562568,-74.154333
391 GIFFORDS LANE                        ,40.561237,-74.154405
149 HEREFORD STREET                      ,40.561178,-74.153779
130 HEREFORD STREET                      ,40.560932,-74.152934
165 BARLOW AVENUE                        ,40.5597629,-74.15337699999999
272 GREAVES AVE                          ,40.559788,-74.149035
68 KENNINGTON STREET                     ,40.559389,-74.148873
135 LEVERETT AVENUE                      ,40.558331,-74.150353
85 NAHANT STREET                         ,40.558417,-74.1483839
249 GIFFORDS LANE                        ,40.557699,-74.152892
170 KENNINGTON STREET                    ,40.55810899999999,-74.152067
48 LINTON PLACE                          ,40.558085,-74.15265099999999
50 LINTON PLACE                          ,40.558166,-74.1526839
109 HOWTON AVENUE                        ,40.5577455,-74.1489479
49 GIBSON AVENUE                         ,40.55643,-74.150806
162 SHAFTER AVENUE                       ,40.5558362,-74.14885149999999
153 KATAN AVENUE                         ,40.553534,-74.151152
97 GIFFORDS LANE                         ,40.55371299999999,-74.151089
28 SAMPSON AVENUE                        ,40.552718,-74.150187
20 SAMPSON AVENUE                        ,40.552522,-74.15005699999999
64 SCHLEY AVENUE                         ,40.5532932,-74.14958659999999
84 MILES AVENUE                          ,40.5537479,-74.1488762
74 MILES AVENUE                          ,40.55351,-74.148782
172 DEWEY AVENUE                         ,40.5549,-74.1487889
86 KATAN AVENUE                          ,40.5539104,-74.1488088
82 GREAVES AVENUE                        ,40.55507980000001,-74.146462
3837 AMBOY ROAD                          ,40.551704,-74.14634699999999
55 EXETER STREET                         ,40.5533739,-74.1462763
40A STERN COURT                          ,40.553009,-74.145037
24 STERN COURT                           ,40.5535156,-74.1448247
20 STERN COURT                           ,40.5536143,-74.14486339999999
23 CARDINAL LANE                         ,40.55542459999999,-74.1414156
134 DURANT AVENUE                        ,40.55564400000001,-74.132088
91 THOLLEN STREET                        ,40.5553058,-74.13197559999999
29 THAYER PLACE                          ,40.5549097,-74.13071959999999
18 THAYER PLACE                          ,40.554877,-74.13135799999999
32 THAYER PLACE                          ,40.554642,-74.1310759
196 JUSTIN AVENUE                        ,40.5539606,-74.1327451
115 REDGRAVE AVENUE                      ,40.552688,-74.13590409999999
27 MAYBURY COURT                         ,40.5529708,-74.13544809999999
139 REDGRAVE AVENUE                      ,40.5522035,-74.1353536
190 BAY TERRACE                          ,40.5528119,-74.134146
201 KEEGANS LANE                         ,40.549854,-74.137332
452 DURANT AVENUE                        ,40.55039499999999,-74.139972
181 MAYBURY AVENUE                       ,40.550251,-74.139619
213 MAYBURY AVENUE                       ,40.5496,-74.140418
186 MAYBURY AVENUE                       ,40.5498345,-74.13936509999999
212 GREENCROFT AVENUE                    ,40.5488466,-74.1393155
210 GREENCROFT AVENUE                    ,40.5488486,-74.1392623
3655 HYLAN BOULEVARD                     ,40.549131,-74.138391
40 FIELDWAY AVENUE                       ,40.551181,-74.14330199999999
59 HIGHLAND ROAD                         ,40.550486,-74.143389
29 HIGHLAND ROAD                         ,40.5511799,-74.1437918
18 KING JAMES COURT                      ,40.5485035,-74.1423077
269 GREAT KILLS ROAD                     ,40.5474391,-74.14248119999999
21 GREENCROFT LANE                       ,40.5471752,-74.1411225
3751 HYLAN BOULEVARD                     ,40.547628,-74.14054
21 RAMBLE ROAD                           ,40.550993,-74.1472409
46 MIDLAND ROAD                          ,40.5500609,-74.1462955
19 RUSTIC PLACE                          ,40.54825599999999,-74.145196
20 COTTAGE AVENUE                        ,40.546218,-74.14304899999999
18 COTTAGE AVENUE                        ,40.546315,-74.142926
74 CLEVELAND AVENUE                      ,40.54898499999999,-74.149339
85 NELSON AVENUE                         ,40.54765190000001,-74.1498086
121 RUSTIC PLACE                         ,40.5470754,-74.1487223
71 GRANDVIEW TERRACE                     ,40.54638,-74.14788899999999
141 NELSON AVENUE                        ,40.5463151,-74.1489862
90 GRANDVIEW TERRACE                     ,40.5457909,-74.1482032
200 CLEVELAND AVENUE                     ,40.545709,-74.147049
721 DURANT AVENUE                        ,40.546505,-74.1454849
54 WHITMAN AVENUE                        ,40.545387,-74.144881
3915 HYLAN BOULEVARD                     ,40.5442577,-74.1446772
